name,url,language,included,pw_detected,pw_confidence,has_workflows,workflow_files,mentions_test,default_branch,latest_run_conclusion,verified_passing
tugceakyol1/AcibademProject,https://github.com/tugceakyol1/AcibademProject,java,False,False,,False,,False,,,
tullahnazari/cucumber-playwright,https://github.com/tullahnazari/cucumber-playwright,nodejs,False,True,STRONG,True,test.yml,True,main,,False
tvarchive/AppiumCucumberDemo,https://github.com/tvarchive/AppiumCucumberDemo,java,False,False,,False,,False,,,
tychobrailleur/cucumber-jvm-examples,https://github.com/tychobrailleur/cucumber-jvm-examples,java,False,False,,False,,False,,,
uaka/TestTaskForVention,https://github.com/uaka/TestTaskForVention,nodejs,False,True,STRONG,False,,False,,,
ugepriyokusumo/Playwright_Cucumber_Typescript,https://github.com/ugepriyokusumo/Playwright_Cucumber_Typescript,nodejs,False,True,STRONG,True,playwright.yml,True,master,,False
ukrvassabi/serenity-bdd-test,https://github.com/ukrvassabi/serenity-bdd-test,java,False,False,,False,,False,,,
umangbhatia786/Selenium,https://github.com/umangbhatia786/Selenium,java,False,False,,False,,False,,,
underc0delabs/Autoc0de-Hybrid,https://github.com/underc0delabs/Autoc0de-Hybrid,java,False,True,STRONG,True,Tests.yml,True,main,,False
underc0delabs/Autoc0de-WEB,https://github.com/underc0delabs/Autoc0de-WEB,java,False,False,,False,,False,,,
underc0delabs/Autoc0de-Web-Playwrigth,https://github.com/underc0delabs/Autoc0de-Web-Playwrigth,java,False,True,MEDIUM,True,Tests.yml,True,master,,False
underc0delabs/Autoc0de-Web-Playwrigth-TestNG,https://github.com/underc0delabs/Autoc0de-Web-Playwrigth-TestNG,java,False,True,STRONG,True,Tests.yml,True,main,,False
unexist/showcase-acceptance-testing-quarkus,https://github.com/unexist/showcase-acceptance-testing-quarkus,java,False,False,,False,,False,,,
uo9qsuf/cucumber-test,https://github.com/uo9qsuf/cucumber-test,nodejs,False,False,,False,,False,,,
upex-galaxy/playwright-cucumber,https://github.com/upex-galaxy/playwright-cucumber,nodejs,False,True,STRONG,True,test.yml,True,QA,,False
upex-galaxy/seleniumjava-template-gx,https://github.com/upex-galaxy/seleniumjava-template-gx,java,False,False,,True,regression.yml;sanity.yml;sanityEly.yml;sanityEri.yml;sanityYelena.yml;tutorial.yml,True,,,
upgundecha/jagacy-cucumber-bdd-example,https://github.com/upgundecha/jagacy-cucumber-bdd-example,java,False,False,,False,,False,,,
vaidasian/playwright-cucumberjs,https://github.com/vaidasian/playwright-cucumberjs,nodejs,True,True,MEDIUM,True,e2e-test.yml,True,main,success,True
vamsidarbhamulla/cucumber-testng-rest-assured,https://github.com/vamsidarbhamulla/cucumber-testng-rest-assured,java,False,False,,False,,False,,,
vamsidarbhamulla/serenity-cucumber-bdd-screenplay,https://github.com/vamsidarbhamulla/serenity-cucumber-bdd-screenplay,java,False,False,,False,,False,,,
vana84/CucumberWebPlaywright,https://github.com/vana84/CucumberWebPlaywright,nodejs,False,True,STRONG,False,,False,,,
veepee-oss/gingerspec,https://github.com/veepee-oss/gingerspec,java,False,False,,True,maven-build.yml;maven-publish.yml,True,,,
veeresh-bikkaneti/cucumberBDDParallel,https://github.com/veeresh-bikkaneti/cucumberBDDParallel,java,False,False,,True,ci.yml,False,,,
vetalredrok/wdion-cucumber,https://github.com/vetalredrok/wdion-cucumber,nodejs,False,False,,False,,False,,,
vibssingh/AllureReport_Cucumber_JUnit4,https://github.com/vibssingh/AllureReport_Cucumber_JUnit4,java,False,False,,False,,False,,,
vibssingh/Page-Object-Model-with-Cucumber-Selenium-and-TestNG,https://github.com/vibssingh/Page-Object-Model-with-Cucumber-Selenium-and-TestNG,java,False,False,,False,,False,,,
victorvijay1210/Playwright_Cucumber_TS,https://github.com/victorvijay1210/Playwright_Cucumber_TS,nodejs,False,True,STRONG,False,,False,,,
vigneshonlinetutor/TestTribe_Playwright_Cucumber_Workshop_Aug2024,https://github.com/vigneshonlinetutor/TestTribe_Playwright_Cucumber_Workshop_Aug2024,nodejs,False,True,STRONG,False,,False,,,
vijayravindran90/playwright-cucumber-bdd,https://github.com/vijayravindran90/playwright-cucumber-bdd,nodejs,False,True,STRONG,True,main.yml,True,main,,False
vikramvi/appium-cucumber-poc,https://github.com/vikramvi/appium-cucumber-poc,java,False,False,,False,,False,,,
vikramvi/serenity-cucumber-wl,https://github.com/vikramvi/serenity-cucumber-wl,java,False,False,,False,,False,,,
vikuliyana/Playwright-Cucumber,https://github.com/vikuliyana/Playwright-Cucumber,nodejs,False,True,STRONG,True,playwright.yml,True,main,,False
vinaykumarvvs/sample-playwright-cucumber-framework,https://github.com/vinaykumarvvs/sample-playwright-cucumber-framework,nodejs,False,True,STRONG,True,tests.yml,True,main,,False
vincemtnz/miniature-waffle,https://github.com/vincemtnz/miniature-waffle,nodejs,False,False,,True,main.yml,False,,,
vinjatovix/ts-api,https://github.com/vinjatovix/ts-api,nodejs,False,False,,True,build_matrix.yml;sonar_check.yml,True,,,
vitaly-kashtalyan/cucumber-selenide-allure2,https://github.com/vitaly-kashtalyan/cucumber-selenide-allure2,java,False,False,,False,,False,,,
vivekg13186/cucumber-camunda-js,https://github.com/vivekg13186/cucumber-camunda-js,nodejs,False,False,,False,,False,,,
vlsidlyarevich/JUnit-example,https://github.com/vlsidlyarevich/JUnit-example,java,False,False,,False,,False,,,
vondacho/arch-blueprint-java,https://github.com/vondacho/arch-blueprint-java,java,False,False,,True,build.yml;publish.yml,True,,,
vtimonov/cucumberjs-parallel,https://github.com/vtimonov/cucumberjs-parallel,nodejs,False,False,,False,,False,,,
vznd/cucumber-selenium-tests,https://github.com/vznd/cucumber-selenium-tests,java,False,False,,True,maven.yml,True,,,
waheedahmed55/selenium-cucumber,https://github.com/waheedahmed55/selenium-cucumber,java,False,False,,False,,False,,,
waqaszulfiqar/bdd_cucumber_puppeteer,https://github.com/waqaszulfiqar/bdd_cucumber_puppeteer,nodejs,False,False,,False,,False,,,
wavcita/cucumber,https://github.com/wavcita/cucumber,nodejs,False,True,MEDIUM,False,,False,,,
webdriverio-community/wdio-rerun-service,https://github.com/webdriverio-community/wdio-rerun-service,nodejs,False,False,,True,code-quality.yml;expense.yml;release.yml;test.yml;update.yml,True,,,
wenqiglantz/customer-service,https://github.com/wenqiglantz/customer-service,java,False,False,,True,codeql.yml;maven.yml,False,,,
wernerthiago/js_cucumber_appium,https://github.com/wernerthiago/js_cucumber_appium,nodejs,False,False,,False,,False,,,
widyaryn/12febcucumber,https://github.com/widyaryn/12febcucumber,nodejs,False,False,,False,,False,,,
wireapp/picklejar-engine,https://github.com/wireapp/picklejar-engine,java,False,False,,False,,False,,,
wisnuwm/automation-bdd-tokped,https://github.com/wisnuwm/automation-bdd-tokped,java,False,False,,False,,False,,,
wittman26/cucumbertsbasics,https://github.com/wittman26/cucumbertsbasics,nodejs,False,False,,False,,False,,,
wjpowell/cucumber-jvm-jms-example,https://github.com/wjpowell/cucumber-jvm-jms-example,java,False,False,,False,,False,,,
x-eight/BDD-cucumber,https://github.com/x-eight/BDD-cucumber,nodejs,False,False,,False,,False,,,
xjc90s/cucumber-playwright,https://github.com/xjc90s/cucumber-playwright,nodejs,False,True,STRONG,True,test.yml,True,master,failure,False
xjc90s/cucumber7-ts-starter,https://github.com/xjc90s/cucumber7-ts-starter,nodejs,False,False,,False,,False,,,
yaffol/cucumber-playwright,https://github.com/yaffol/cucumber-playwright,nodejs,False,True,STRONG,True,test.yml,True,master,,False
yahia-salah/selenium_cucumber_js,https://github.com/yahia-salah/selenium_cucumber_js,nodejs,False,False,,False,,False,,,
yatskevich/cucumber-jvm-gradle-javaexec,https://github.com/yatskevich/cucumber-jvm-gradle-javaexec,java,False,False,,False,,False,,,
yazidisme/selenium-cucumber-framework,https://github.com/yazidisme/selenium-cucumber-framework,java,False,False,,False,,False,,,
yazidisme/selenium-cucumber-page-object-example,https://github.com/yazidisme/selenium-cucumber-page-object-example,java,False,False,,False,,False,,,
yikerz/CucumberTestWithPlaywright,https://github.com/yikerz/CucumberTestWithPlaywright,nodejs,False,True,STRONG,True,playwright.yml,True,main,,False
youvegotnigel/cucmber-java-testng-saucelabs,https://github.com/youvegotnigel/cucmber-java-testng-saucelabs,java,False,False,,True,maven.yml,True,,,
yrvvan/automation-api-cucumber-ci,https://github.com/yrvvan/automation-api-cucumber-ci,nodejs,False,False,,True,node.js.yml,True,,,
yuvrajchavale/Real-Time-Cucumber-Project-,https://github.com/yuvrajchavale/Real-Time-Cucumber-Project-,java,False,False,,False,,False,,,
yvonnekw/contact-list-serenity-playwright,https://github.com/yvonnekw/contact-list-serenity-playwright,nodejs,False,True,STRONG,True,main.yml,True,main,,False
yyusuffbudakk/cydeo_cucumber-junit,https://github.com/yyusuffbudakk/cydeo_cucumber-junit,java,False,False,,False,,False,,,
yyzahran/SeleniumFrameworkUsingJava,https://github.com/yyzahran/SeleniumFrameworkUsingJava,java,False,False,,False,,False,,,
zaferatakli/E-JunkieDemoShopProject_Cucumber,https://github.com/zaferatakli/E-JunkieDemoShopProject_Cucumber,java,False,False,,False,,False,,,
zaferatakli/MagentoCucumber_Project,https://github.com/zaferatakli/MagentoCucumber_Project,java,False,False,,False,,False,,,
zaferatakli/ParaBankCucumberProject,https://github.com/zaferatakli/ParaBankCucumberProject,java,False,False,,False,,False,,,
zaferatakli/TechnoStudyProject_Cucumber,https://github.com/zaferatakli/TechnoStudyProject_Cucumber,java,False,False,,False,,False,,,
zakgrant/jersey-cucumber,https://github.com/zakgrant/jersey-cucumber,java,False,False,,False,,False,,,
zbcjackson/cucumber-ai,https://github.com/zbcjackson/cucumber-ai,nodejs,True,True,MEDIUM,True,ci.yml;release.yml,True,master,success,True
zebrunner/carina-cucumber,https://github.com/zebrunner/carina-cucumber,java,False,False,,True,deploy-maven-central.yml,False,,,
zeinmuhammad25/Automation-With-Cucumber-On-Website-Sauce-Demo,https://github.com/zeinmuhammad25/Automation-With-Cucumber-On-Website-Sauce-Demo,java,False,False,,False,,False,,,
zenoyu/java-maven-cucumber-selenium,https://github.com/zenoyu/java-maven-cucumber-selenium,java,False,False,,False,,False,,,
zhmajewska/playwright-cucumber,https://github.com/zhmajewska/playwright-cucumber,nodejs,False,True,STRONG,False,,False,,,
znsio/teswiz,https://github.com/znsio/teswiz,java,False,False,,True,BrowserStack_PDF_CI.yml;BrowserStack_Web_Android_MultiUser_CI.yml;Build_And_Run_Unit_Tests_CI.yml;HardGate_CI.yml;InteractiveCLI_CI.yml;codeql-analysis.yml,True,,,
zodgevaibhav/cucumber-selenium-framework,https://github.com/zodgevaibhav/cucumber-selenium-framework,java,False,False,,False,,False,,,
